"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TLDC1",666.450775134325,-0.371869287527089,0.211963660025528,-1.75440114348989,0.079361795546182,0.341847237337126
"LINC00566",0.996653459457386,-3.33814696891129,1.9028994133975,-1.75424247094136,0.0793889686806908,NA
"LDLRAD2",17.2644929019168,1.03035797013096,0.587393870260565,1.7541176752047,0.0794103456272609,0.341909657597787
"SLC4A2",22.9693810493531,0.925758053677625,0.527778694131511,1.75406484568501,0.0794193964955097,0.341909657597787
"SMARCD2",193.140765471498,-0.290697188409968,0.165727948073038,-1.75406255728126,0.0794197885687722,0.341909657597787
"RAF1",3840.77472383004,0.179548534917105,0.102372752257703,1.75387035082468,0.07945272500663,0.341989011122915
"MVB12B",10394.022420501,0.210420619386951,0.119992669810903,1.75361228080476,0.0794969652693106,0.342116981946537
"MIA3",4964.51085468988,0.154308209990359,0.0880049133211854,1.75340448807887,0.0795326011814249,0.342207883805989
"AC079779.6",176.629199297393,0.597418710022271,0.340737717058538,1.75330959888904,0.0795488787496126,0.342215473825418
"RP11-2G17.1",2.3603552325552,1.88157471511118,1.07327603272172,1.75311351203817,0.07958252464097,NA
"ACTR1A",927.988608243175,-0.173809215944601,0.0991474277154392,-1.75303807622167,0.0795954715032005,0.342310988419216
"ANKRD18CP",2166.5164174832,-0.263329855331014,0.150215744958461,-1.75301101361799,0.0796001166081072,0.342310988419216
"MRPS27",3371.10918120258,0.187923887105859,0.107239818549526,1.75237043150227,0.0797101323668765,0.342721592100398
"RP11-133N21.7",176.449434460262,-0.820808582613508,0.468500605238961,-1.75199044234927,0.0797754513843096,0.342887058795294
"RP11-524C21.2",198.722631820146,-0.350903339680704,0.200292138366708,-1.75195762820329,0.0797810940795984,0.342887058795294
"LMTK2",12323.6783653557,0.242433283983255,0.138392000630582,1.75178682928644,0.0798104697688677,0.342887058795294
"LINC01521",8.30534047642338,1.42715638539095,0.814713866245969,1.7517271333149,0.0798207389463012,0.342887058795294
"CBX3P8",39.1189681733967,-0.831280815580685,0.474550186199057,-1.7517237159654,0.079821326847083,0.342887058795294
"GAGE10",143.462230195624,0.65538412454334,0.374180506260021,1.75151862157113,0.0798566165290109,0.342976167784617
"RAB1A",2626.57348278675,0.265360851679216,0.151526641015453,1.75124882265524,0.0799030589416928,0.343113135455504
"MED24",1228.72036996318,0.241437652623057,0.137906362264319,1.75073614196498,0.0799913708136367,0.343429812894162
"RP11-98J9.1",39.0922285857175,-0.83764120493792,0.478479085341568,-1.75063285021112,0.0800091729432553,0.343443708142912
"LIN9",696.965319438376,0.257277363053018,0.146999854396114,1.7501878767835,0.0800859000463724,0.343710490934367
"FLJ30679",8.84564678308849,-0.910015674433423,0.519978827187534,-1.75010140192731,0.0801008179072315,0.343711953673269
"AC074117.10",170.960588980757,0.493910703048374,0.282252495732672,1.74988958650757,0.080137367928576,0.343752776511121
"RP11-111I12.1",13.7275827987397,-1.35298158061827,0.773196719063281,-1.74985427027858,0.0801434632735902,0.343752776511121
"RAB7A",7540.35708854421,0.187679180049263,0.107257943057026,1.74979283305367,0.0801540678255288,0.343752776511121
"RELA",244.77046127607,0.330501274489693,0.188944717106619,1.74919563537305,0.080257208293113,0.344105354559608
"NUP153",5185.90166040896,0.18276111098814,0.104485799633831,1.74914784237306,0.0802654671562766,0.344105354559608
"WNK1",20263.6127045658,0.202278678246355,0.115683232031111,1.74855659454567,0.0803676947768766,0.344480980756948
"HMGB3",38.9919101682534,-0.893767423503793,0.511183299213034,-1.74842844998995,0.0803898650993016,0.344513382256713
"RSAD2",922.588140323719,-0.259333196771943,0.148340202741669,-1.74823272436512,0.0804237372287052,0.344595911342112
"COX6B1P2",1.84919287663804,3.3988629054092,1.94477540511491,1.74768916578743,0.0805178658745354,NA
"RP11-353N14.5",40.41528930459,-0.723748424627901,0.414125676798809,-1.74765407019066,0.0805239464921969,0.344858280101237
"TRIM60P19",3.85236984569798,-2.57032917482156,1.47075319752236,-1.74762779992697,0.0805284982881494,0.344858280101237
"ROBO2",154632.526649999,-0.356761186842541,0.204140491489558,-1.74762578574858,0.0805288472894276,0.344858280101237
"HHIP",3972.84254488385,-0.347430995521865,0.198825410625165,-1.74741746756333,0.0805649496907198,0.344950235837567
"RCOR3",6702.73063628571,0.219022366700884,0.125347332081099,1.74732372093231,0.0805812006571505,0.344957176887246
"SPDYE4",1.05536735212596,2.55263546090297,1.46090625553043,1.74729586600076,0.0805860298189706,NA
"FERMT2",2314.84679839758,-0.182583034612391,0.104498306903027,-1.7472343813362,0.0805966901420773,0.344960856209846
"GAS2L1",114.028805802649,0.331850109220074,0.189970454969447,1.74685115784686,0.0806631599469571,0.345138185708156
"KXD1",104.656077872264,0.526426058553469,0.301361346311963,1.74682674137155,0.0806673964730331,0.345138185708156
"ABCG5",334.391335382633,-0.326600409174492,0.186981609982384,-1.74669802664156,0.0806897328766315,0.345171119647695
"ITGB1",2239.03989834748,-0.233468899811337,0.13367857726993,-1.74649449881491,0.0807250621584811,0.345259611941742
"PRDM6",421.872749236382,-0.480993168968143,0.275444190507262,-1.74624546657651,0.0807683073891615,0.345381922366529
"RP11-362J17.1",17.9627206412016,-1.10523319018757,0.632974520515572,-1.74609428083666,0.0807945704437094,0.345403812147385
"LINC00843",1338.61463049077,0.383790586208917,0.219805371052233,1.74604735258137,0.0808027239410057,0.345403812147385
"IKZF1",45.0569390843395,1.34151388818804,0.768424227122015,1.74579853268346,0.08084596603959,0.345467324973051
"ZNF488",32.956493490804,0.913664490220119,0.523352059015144,1.74579324659479,0.0808468849061153,0.345467324973051
"PRIM1",411.870133852254,-0.471970534018789,0.270384573715316,-1.74555274190946,0.0808887001567986,0.345576840738511
"RP11-317J9.1",7.46011360237706,-0.9535350801372,0.546289028401298,-1.74547726672765,0.0809018262384571,0.345576840738511
"RP11-8P13.5",8.37917951988608,-1.22395496747867,0.701259860611615,-1.74536578553232,0.080921217381573,0.345597062966874
"TMEM52",4.31002904710281,-1.51606522955972,0.868702508239608,-1.74520646041642,0.0809489370910209,0.345638068797614
"LIMS3L",12.1980646285495,-1.00360842674372,0.575099419332668,-1.74510422547164,0.0809667281959191,0.345638068797614
"FAM43A",27.3297198538103,-0.776464010513829,0.444956033518339,-1.7450353563569,0.0809787147098111,0.345638068797614
"MID1IP1",22.9203896222151,-0.970936479792694,0.556449538808038,-1.74487785877678,0.0810061322226029,0.345638068797614
"PLEKHH3",85.3134864369465,-0.452281698129337,0.25920853089969,-1.74485653137845,0.0810098455206213,0.345638068797614
"RPL23AP15",4.03176053940846,-1.37050536967494,0.785477550651633,-1.7448052697852,0.0810187712050729,0.345638068797614
"CHST7",132.053164265433,-0.374331626089452,0.214575684002163,-1.74452025088583,0.0810684133451967,0.34573808266148
"ADGRG2",1464.48645379835,-0.252440012635626,0.144706036021993,-1.7445022998022,0.0810715407368982,0.34573808266148
"RP11-21L23.3",21.2614053004277,-0.7320719049619,0.419686189333838,-1.74433165438183,0.0811012750348716,0.345802344312339
"RP3-449H6.1",2.49566841738806,3.79824486774308,2.17751895209889,1.74429933851184,0.0811069069458509,NA
"ORMDL1",957.931574842942,0.216935479478571,0.124385538133361,1.74405708842118,0.081149135661582,0.345932254843653
"MS4A10",12.9641730596508,-1.20328878956155,0.689963695971808,-1.7439885556105,0.0811610854487081,0.345932254843653
"LPXN",1176.26104855451,-0.489716569577887,0.280832919538955,-1.74380044327374,0.0811938931721387,0.346009544027807
"HIF1A-AS1",193.028869975516,0.549077920391909,0.314917910072413,1.74355888576058,0.0812360377847047,0.346126587445889
"MB",1.45330504544131,-1.95634058070879,1.12212316596036,-1.74342767358739,0.0812589378530799,NA
"CYP7A1",16.0844666973807,0.945575951673818,0.542415862148432,1.74326751420677,0.0812868970915692,0.346264735864394
"RP5-1100I6.1",8.39102349630399,-1.58577506840279,0.909689434035906,-1.74320488847208,0.0812978318735012,0.346264735864394
"RP11-706C16.8",76.4520837781736,0.525526286581584,0.301492817362375,1.74308061856722,0.0813195335859323,0.346294614849684
"NABP2",302.8013915451,0.538920643190753,0.309228004290907,1.74279378229846,0.0813696428134377,0.346402720932115
"IQCD",199.349206948817,0.456126275168737,0.261725316238254,1.74276711830779,0.0813743021859699,0.346402720932115
"NUP93",7596.84975012813,0.203708641741403,0.1169109968378,1.74242498354559,0.0814341074006945,0.346594732563353
"PCDH8",231.148700214765,0.643049255539007,0.369133443372407,1.74205092246344,0.0814995341523875,0.346773549952168
"HIF1AN",1885.5524358865,0.290692021890006,0.166870980255066,1.74201662533339,0.0815055351726075,0.346773549952168
"AC120104.1",12.0828543587938,-0.943689653091478,0.541796505591742,-1.74177877367591,0.081547162299596,0.346888064200284
"RGS8",514.136002994535,-0.890216875169126,0.511124709196865,-1.74168233143714,0.0815640458577232,0.346897301096547
"RPL3P9",1.78849089548237,-1.96681187921384,1.12936845649756,-1.74151479784852,0.0815933816904792,NA
"IPPK",1532.71493418071,0.260236641460439,0.149435598946344,1.74146350197236,0.0816023655248396,0.346997687413921
"AGAP1",39868.0843426743,0.278851352585442,0.160137867151498,1.74132051054255,0.0816274129312706,0.347041610080496
"RP11-403I13.9",4.62706822449201,-1.17352214958678,0.673990268042978,-1.74115592647096,0.0816562503814542,0.347101627500326
"RP11-89K10.1",130.623161110077,-0.444374935941549,0.255236604908705,-1.74103137009089,0.0816780799098748,0.347131839616968
"ARV1",1744.74349071847,-0.210144757620244,0.120710332209272,-1.74090116209706,0.0817009049915169,0.347166271183092
"SEC24A",2078.29290738296,0.353012013967541,0.202822287585105,1.74049912448313,0.081771413671167,0.347398413512951
"XKR8",68.220271630409,-0.696784209013097,0.400353673687991,-1.74042166915677,0.0817850033254332,0.347398413512951
"RP11-384P14.1",1170.36057622113,-0.312037568024153,0.179336083422177,-1.73995975639538,0.0818660846657343,0.34760733897766
"DMRTA2",27.6444185370649,0.863593060067775,0.496341167803833,1.73991825801782,0.0818733722280648,0.34760733897766
"ASAH2",65.2121006120141,-0.497860033966881,0.286144621401613,-1.73988954091896,0.0818784155681718,0.34760733897766
"AC003984.1",11.229261149687,-1.26699146922636,0.728303642775726,-1.73964730479389,0.0819209674697141,0.34769824061004
"C18orf54",57.711903417676,-0.859750931280054,0.494233040807071,-1.73956587337039,0.0819352759779537,0.34769824061004
"PDZD11",54.422971534584,-0.584942532818771,0.336267433678334,-1.73951585623458,0.081944065612197,0.34769824061004
"C1QTNF3-AMACR",34.0827796401546,-0.731694933166639,0.420657055482085,-1.73940962984228,0.0819627355742311,0.347714887028571
"HERPUD2",3346.87919651653,-0.176914628623866,0.101715905639273,-1.73930151348482,0.0819817412522402,0.347718342196544
"RBMY1E",6.07215958519441,1.71433952983037,0.985694832609136,1.73921935381614,0.0819961864171878,0.347718342196544
"PDLIM3",252.462317994678,0.657606884860641,0.378133480711736,1.73908664110586,0.0820195240871899,0.347718342196544
"GRIN2A",77662.0199979765,0.263051804903598,0.15126276245812,1.73903874707054,0.0820279476265685,0.347718342196544
"TTLL2",125.711978292029,-0.562235916952461,0.323312565974214,-1.73898566317185,0.0820372847720165,0.347718342196544
"PTPN22",108.179105826176,-0.522438328641319,0.300581714296093,-1.73809085447787,0.0821948061247225,0.348323388500149
"KCNG1",370.051082522003,0.749896670972194,0.431482589629165,1.73795348641225,0.0822190099829214,0.348363348856658
"LRRC59",262.734862305292,0.306238244688239,0.176219152129718,1.73782611587424,0.0822414574689919,0.348392036302025
"FGGY",3623.37984301171,-0.295920711279248,0.170289830589882,-1.73774740543332,0.0822553316974161,0.348392036302025
"TEX14",257.008373529863,-0.50862127276697,0.292706819282509,-1.73764750002653,0.0822729446792756,0.34840405218977
"BVES",235.28238047636,-0.480969251517215,0.276842668219292,-1.73733786995663,0.0823275508286456,0.348572691863644
"ANKRD32",4404.27837807669,0.31410924419368,0.180812928379948,1.73720566890899,0.0823508746660102,0.348598400641304
"FANCI",876.409791031539,-0.341286943334629,0.196465313625578,-1.73713586910843,0.0823631913979688,0.348598400641304
"DHX58",82.5419887649765,-0.680324683636992,0.391714742989167,-1.73678600515632,0.0824249501920555,0.348797182444091
"ZNF69",1549.54547740102,-0.365133949744965,0.210376998809418,-1.73561725764394,0.0826315324469187,0.349608631538829
"CXorf40A",38.9191765569934,0.676495049257236,0.389831442253251,1.73535270871701,0.0826783510582999,0.349743961177548
"CTD-2012K14.4",444.411753972611,-0.292176817015151,0.168397973913209,-1.73503760303991,0.0827341450175625,0.349824737006266
"CBWD5",2930.84611135359,-0.314358907272161,0.181194687513334,-1.73492342179749,0.0827543699675659,0.349824737006266
"RP11-461F16.3",228.781647306759,-0.459689474231196,0.264973887130019,-1.73484821168674,0.0827676941408109,0.349824737006266
"AC018890.4",20.2620661694403,-0.842805771977501,0.485818474606316,-1.73481622464125,0.0827733614714897,0.349824737006266
"RBM26-AS1",368.334081041036,-0.305618098760315,0.17617158719511,-1.73477519063187,0.0827806321658245,0.349824737006266
"HIST1H2AC",409.786814459789,0.831227260694118,0.479164698043097,1.73474227982328,0.0827864639083491,0.349824737006266
"RP11-202K23.1",57.1080638605751,0.492475781290105,0.283972444616692,1.73423791859401,0.0828758775670692,0.350139816727096
"RP11-916L7.1",198.714046621684,-0.483468844951334,0.278833336149536,-1.7338990080155,0.0829360039200884,0.350331070661369
"ELOVL1",102.530940989859,0.516969497015027,0.29818418957399,1.73372537877884,0.0829668212900527,0.350398473795119
"TMEM106A",45.9296863105613,0.83293999068037,0.480499743862128,1.73348685679918,0.083009171569953,0.350444971248396
"BBOX1",106.814975915089,-0.746794361678882,0.430809735398227,-1.73346677272409,0.0830127383560261,0.350444971248396
"RP11-161D15.3",20.5740428826299,-0.810267977551134,0.467458923593593,-1.73334583351665,0.0830342189075225,0.350444971248396
"LINC01360",14.4077235709941,1.07599062263655,0.620765518025064,1.73332859411998,0.0830372812402896,0.350444971248396
"PCYOX1",1309.04566969188,-0.448630014830467,0.258874820790991,-1.73299980840037,0.0830957028477705,0.350628771912595
"CTC-479C5.12",1.5573338620562,-2.13551534685507,1.23240387803255,-1.7328047930718,0.0831303706588589,NA
"AF241725.6",11.7042722004903,0.768107702179394,0.443330399220727,1.73258523108172,0.083169416144169,0.350877019728638
"DPT",477.108334717835,-0.485982018149042,0.280534734524706,-1.73234169726759,0.083212742001549,0.350979574873592
"SGK3",122.447982600938,0.517438970747919,0.2987144530086,1.73221940062278,0.0832345060685398,0.350979574873592
"CCNC",2979.65277194612,0.212861539395551,0.122885250335691,1.73219763001718,0.0832383808767602,0.350979574873592
"RAB13",33.8477087057876,-0.576256115424488,0.332772206493661,-1.73168342842197,0.0833299427604486,0.351253613437608
"TBL1XR1",15589.1818263906,0.259842735116241,0.150059210051382,1.73160137939728,0.0833445604567631,0.351253613437608
"AC124997.1",4431.14703529893,0.23384224348355,0.135050605473964,1.7315156985996,0.0833598273996783,0.351253613437608
"RN7SL604P",10.6735702343794,1.14585265345149,0.661793308616453,1.73143584036384,0.0833740588949789,0.351253613437608
"MYL1",25.6581205158958,-1.13035778018824,0.652883027022831,-1.73133277080691,0.0833924297769894,0.351253613437608
"AC073834.3",74.4087854842104,-0.375074688243804,0.216639508969278,-1.73133095633537,0.0833927532136109,0.351253613437608
"SEMG1",1.28848074875094,-2.64533905688385,1.52795770007493,-1.73129076593817,0.0833999175689944,NA
"DFNB31",1015.96996283136,-0.590217184372725,0.34092379562405,-1.73122906628548,0.0834109171425138,0.351267371906293
"SLC22A4",1097.85279348826,0.296770923929189,0.171446406761393,1.73098363234999,0.083454683781719,0.351388926587349
"RP11-348J24.2",40.4726262257076,-0.687597697947649,0.39729334215489,-1.73070531264926,0.0835043372287838,0.351535220053114
"KIAA0319L",7949.12737960105,0.262752876632085,0.15182803286073,1.73059527731025,0.0835239746109786,0.351555122697655
"KCNK12",861.985823948106,0.512532171996985,0.296251844629247,1.73005563100681,0.0836203363778964,0.351853282534615
"HAVCR1",59.9485380774428,-0.714720723259956,0.413125857059576,-1.73003144452633,0.0836246573359337,0.351853282534615
